pais,codigo_iso,region,cultivo,anio,superficie_hectareas,rendimiento_ton_ha,produccion_ton,fertilizantes_kg_ha,agua_riego_m3_ha,tendencia_5_anios,temperatura_promedio,temperatura_maxima,temperatura_minima,precipitacion_total,humedad_relativa_promedio,dias_con_heladas,meses_estres_hidrico,indice_aridez,n_eventos_total_regiones,ev_granizo,ev_helada_tardia,ev_incendios,ev_inundacion,ev_ola_calor,ev_sequia_extrema,ev_sequia_moderada,ev_sequia_severa,ev_tormenta_severa,flag_anio_eventos_extremos,tiene_subsidio_activo,reg_bienestar_animal,reg_deforestacion,reg_emisiones_ganaderas,reg_etanol_mezcla,reg_pesticidas_neonicotinoides,reg_reservas_legales,reg_rotacion_cultivos,reg_uso_agua,acuerdo_Acuerdo_Mercosur,acuerdo_Acuerdo_Paris,acuerdo_Convenio_Biodiversidad,acuerdo_ODS_2030,acuerdo_Protocolo_Kyoto,acuerdo_TLCAN,objetivo_reduccion_emisiones_pct,precio_hist_medio_usd,precio_hist_max_usd,precio_hist_volatilidad,flag_sin_clima,flag_sin_precio_historico
Nueva Zelanda,NZL,Oceanía,Girasol,2015,985945,2.13,2101231,253,9612,0.0346069749683854,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Caña de azúcar,2015,2076994,87.78,182323649,83,1284,-0.0020481770126447,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Café,2015,186902,0.87,162814,183,6604,-0.0327792840377279,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Cebada,2015,1529278,5.27,8053065,86,4712,-0.0192571676333664,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Algodón,2015,319081,2.22,708647,54,8934,0.025733403437769,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Maíz,2015,1744267,3.53,6160772,170,2948,0.0408529298402461,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.28,252.54,27.97,1,0
Nueva Zelanda,NZL,Oceanía,Arroz,2015,1165457,7.17,8361265,285,4365,0.0087603046753815,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.28,388.57,33.17,1,0
Nueva Zelanda,NZL,Oceanía,Trigo,2015,2823390,2.01,5660937,121,6698,-0.0147796726520677,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.43,375.02,44.5,1,0
Nueva Zelanda,NZL,Oceanía,Girasol,2016,2333225,2.28,5309353,245,1229,0.0028838740415856,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Caña de azúcar,2016,5205841,65.93,343237328,235,2616,0.0424232097074504,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Café,2016,521875,1.86,971634,162,2758,-0.0319151462355687,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Cebada,2016,790313,3.9,3079005,244,6149,-0.0376384597525733,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Algodón,2016,526856,2.2,1159170,234,1665,-0.0417752054869268,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Maíz,2016,6742029,4.89,32988871,299,8273,-0.0274126570270092,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.28,252.54,27.97,1,0
Nueva Zelanda,NZL,Oceanía,Arroz,2016,1808947,4.17,7537902,171,7020,-0.0320702716612921,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.28,388.57,33.17,1,0
Nueva Zelanda,NZL,Oceanía,Trigo,2016,4946605,5.82,28798262,223,2392,-0.0380782156114521,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.43,375.02,44.5,1,0
Nueva Zelanda,NZL,Oceanía,Girasol,2017,4954945,4.23,20983524,93,2060,-0.0136290006524268,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Caña de azúcar,2017,3139918,101.52,318776662,264,7958,0.0225200500332639,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Café,2017,359415,2.27,815926,255,7557,-0.0143902693123919,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Cebada,2017,2191659,3.63,7962746,246,8448,-0.0391963331981077,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Algodón,2017,1983875,1.71,3394278,238,1865,0.0330312468619858,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Maíz,2017,567899,9.85,5591860,89,5960,0.0121966761523728,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.28,252.54,27.97,1,0
Nueva Zelanda,NZL,Oceanía,Arroz,2017,297325,6.02,1788960,169,4308,-0.0206437068714997,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.28,388.57,33.17,1,0
Nueva Zelanda,NZL,Oceanía,Trigo,2017,4402463,3.71,16323396,189,1289,0.0452580494910217,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.43,375.02,44.5,1,0
Nueva Zelanda,NZL,Oceanía,Girasol,2018,3120147,2.72,8493683,268,7165,-0.0057443853768287,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Caña de azúcar,2018,2570478,100.55,258458708,230,3689,-0.000852039135485,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Café,2018,338094,1.44,487643,175,9837,0.0072210233433681,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Cebada,2018,1851990,2.33,4310970,201,7189,0.0116939676377831,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Algodón,2018,1175567,1.37,1615339,264,7003,-0.015112321220671,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Maíz,2018,631408,8.46,5341906,159,6654,0.0491945522705957,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.28,252.54,27.97,1,0
Nueva Zelanda,NZL,Oceanía,Arroz,2018,247944,5.62,1393104,201,2391,0.0410389018714362,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.28,388.57,33.17,1,0
Nueva Zelanda,NZL,Oceanía,Trigo,2018,2252411,2.36,5312997,59,8551,0.0157767786557737,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.43,375.02,44.5,1,0
Nueva Zelanda,NZL,Oceanía,Girasol,2019,4372084,3.17,13861833,200,1364,0.0485764781508701,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Caña de azúcar,2019,6492751,66.35,430763750,226,4373,-0.0164032537514482,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Café,2019,421007,1.49,629184,298,8143,-0.0298241373174252,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Cebada,2019,1839692,2.88,5299470,117,1778,-0.0202679730979892,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Algodón,2019,1029438,3.62,3728812,198,2552,0.0091864655441329,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Maíz,2019,9069506,7.78,70569468,253,2256,0.0151536813555202,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.28,252.54,27.97,1,0
Nueva Zelanda,NZL,Oceanía,Arroz,2019,1212993,4.9,5942475,152,5116,0.0124963875974485,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.28,388.57,33.17,1,0
Nueva Zelanda,NZL,Oceanía,Trigo,2019,4724972,2.64,12481999,270,4056,0.0076843295240429,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.43,375.02,44.5,1,0
Nueva Zelanda,NZL,Oceanía,Girasol,2020,3577502,2.35,8397422,268,8106,0.0434635933981213,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Caña de azúcar,2020,1193069,77.25,92163881,88,5919,0.0344121995831942,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Café,2020,454309,1.63,738416,155,5373,0.0323710704498325,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Cebada,2020,613404,4.04,2479533,88,4144,-0.0472295826333861,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Algodón,2020,1591529,2.4,3824116,215,1606,-0.0298009491269599,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1
Nueva Zelanda,NZL,Oceanía,Maíz,2020,552493,5.65,3121216,95,1691,0.0463786890525177,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.28,252.54,27.97,1,0
Nueva Zelanda,NZL,Oceanía,Arroz,2020,97594,4.56,444759,126,2041,0.0400574884974125,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.28,388.57,33.17,1,0
Nueva Zelanda,NZL,Oceanía,Trigo,2020,3079474,6.75,20771351,264,3302,-0.026395884817889,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.43,375.02,44.5,1,0
España,ESP,Europa,Té,2011,128356,2.3,295658,263,7388,0.0305841607960866,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Café,2011,499923,1.04,520803,298,5498,-0.0060524587270799,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Soja,2011,4958537,2.81,13910301,78,6185,0.0045745033202926,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,483.55,549.52,52.28,1,0
España,ESP,Europa,Cebada,2011,523578,7.65,4005004,142,8786,0.0215671229122126,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Girasol,2011,190718,2.79,532208,239,1895,0.019068245528234,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Algodón,2011,1029912,1.75,1800037,229,6945,0.0403157098682599,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Trigo,2011,4571438,7.96,36372900,282,7438,0.0427507400348729,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,308.89,362.85,26.06,1,0
España,ESP,Europa,Caña de azúcar,2011,5189050,68.0,352841935,103,3625,0.0415890801242335,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Té,2012,218480,2.05,447903,249,9055,-0.0028908716611996,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Café,2012,442584,1.27,562544,75,3627,0.0198482187546566,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Soja,2012,3033586,3.7,11225449,133,8426,0.0195210099424055,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,483.55,549.52,52.28,1,0
España,ESP,Europa,Cebada,2012,1399366,5.43,7596495,84,1050,-0.0099338150023852,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Girasol,2012,2702341,2.07,5595642,232,3131,0.0346960429802657,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Algodón,2012,1383355,2.41,3332074,94,6367,0.0299528667940179,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Trigo,2012,3426994,3.88,13290706,263,4677,-0.0479265362410923,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,308.89,362.85,26.06,1,0
España,ESP,Europa,Caña de azúcar,2012,9030235,116.51,1052068524,299,8576,-0.0301733797328299,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Té,2013,93057,1.19,110379,88,2459,0.0458032864093185,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Café,2013,288226,0.78,225795,285,8433,0.0327257451963499,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Soja,2013,1960535,3.81,7478750,250,5361,-0.0212038027149118,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,483.55,549.52,52.28,1,0
España,ESP,Europa,Cebada,2013,281992,3.24,912819,260,5636,0.022670806703857,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Girasol,2013,1475435,1.86,2749791,117,4858,0.0117680240057235,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Algodón,2013,1676763,2.55,4273848,170,3182,0.0371443475211009,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Trigo,2013,3652371,7.06,25781762,238,5198,-0.042694438177884,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,308.89,362.85,26.06,1,0
España,ESP,Europa,Caña de azúcar,2013,905293,80.24,72645118,205,1745,-0.0494639014797979,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Té,2014,204440,1.48,302134,297,1673,0.0080486909891458,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Café,2014,257777,1.38,354906,72,6198,0.021025557466167,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Soja,2014,2249195,1.99,4466223,273,5603,0.0247823367719294,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,483.55,549.52,52.28,1,0
España,ESP,Europa,Cebada,2014,663839,5.63,3737635,287,5321,0.0016972685702221,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Girasol,2014,1403984,2.75,3867404,88,8208,-0.0446777811729014,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Algodón,2014,921293,1.38,1268119,169,8150,-0.0383975952899443,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Trigo,2014,4600345,2.25,10344364,174,8499,-0.0007011449988999,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,308.89,362.85,26.06,1,0
España,ESP,Europa,Caña de azúcar,2014,2723853,62.69,170771929,96,3757,0.0249936651503576,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Té,2015,328401,2.95,968532,298,1067,0.0026015406599995,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Café,2015,228848,2.1,481027,74,6384,-0.0474037831393769,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Soja,2015,6176236,2.94,18161874,77,6300,-0.0346224531316202,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,483.55,549.52,52.28,1,0
España,ESP,Europa,Cebada,2015,1612170,5.13,8265552,118,1095,-0.017057307832114,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Girasol,2015,3483451,2.51,8757623,295,3118,-0.0288633138960012,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Algodón,2015,2475291,2.22,5496897,190,7248,-0.0407448989161413,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Trigo,2015,1961350,7.83,15355034,268,4411,-0.0337059316124745,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,308.89,362.85,26.06,1,0
España,ESP,Europa,Caña de azúcar,2015,5262490,104.68,550857166,126,9042,0.0301100421192932,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Té,2016,180220,2.8,504630,74,7020,0.0012653225659364,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Café,2016,477860,1.19,570016,73,7922,0.0310994359614223,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Soja,2016,3934817,3.16,12440102,299,8594,0.0176440032007025,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,483.55,549.52,52.28,1,0
España,ESP,Europa,Cebada,2016,1616655,3.16,5100699,184,2375,-0.02092969755216,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Girasol,2016,4061716,2.65,10748575,126,5073,0.0023092057017473,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Algodón,2016,198835,3.11,618034,180,7961,-0.0086980595480767,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Trigo,2016,4882380,6.65,32446693,246,9248,-0.0483731306240443,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,308.89,362.85,26.06,1,0
España,ESP,Europa,Caña de azúcar,2016,8604745,59.79,514502307,71,7819,0.0376755347135503,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Té,2017,230616,2.69,620805,137,4066,-0.0288931629172806,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Café,2017,283598,1.07,302785,54,1095,-0.0105066157008124,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Soja,2017,4842133,4.13,20001566,297,8974,-0.0197200018029664,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,483.55,549.52,52.28,1,0
España,ESP,Europa,Cebada,2017,1498195,4.25,6373107,151,5958,-0.041236486937784,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Girasol,2017,1467051,1.59,2327068,269,1439,-0.02907705196655,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Algodón,2017,2976829,2.17,6466262,187,4127,-0.0413906452797965,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Trigo,2017,1435673,3.53,5060773,89,8295,0.0463866870738914,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,308.89,362.85,26.06,1,0
España,ESP,Europa,Caña de azúcar,2017,7742620,85.5,661957822,263,7418,-0.0449077819780632,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Té,2018,193643,3.61,699320,202,5764,-0.0462982785049851,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Café,2018,270111,1.85,500050,259,8993,-0.026809421394549,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Soja,2018,182741,2.69,491949,278,7834,0.0389140594551995,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,483.55,549.52,52.28,1,0
España,ESP,Europa,Cebada,2018,1169613,5.75,6729433,55,3643,-0.0211989218546382,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
España,ESP,Europa,Girasol,2018,2662388,2.45,6512624,225,6556,0.0421735596672446,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1
