pais,codigo_iso,anio,tipo_ganado,cabezas_ganado,produccion_carne_ton,produccion_leche_lt,emisiones_ch4_ton_co2eq,intensidad_emisiones,eficiencia_carne,flag_emision_extrema,flag_eficiencia_anomala,flag_leche_no_aplica,temperatura_promedio,temperatura_maxima,temperatura_minima,precipitacion_total,humedad_relativa_promedio,dias_con_heladas,meses_estres_hidrico,indice_aridez,n_eventos_total_regiones,ev_granizo,ev_helada_tardia,ev_incendios,ev_inundacion,ev_ola_calor,ev_sequia_extrema,ev_sequia_moderada,ev_sequia_severa,ev_tormenta_severa,flag_anio_eventos_extremos,tiene_subsidio_activo,reg_bienestar_animal,reg_deforestacion,reg_emisiones_ganaderas,reg_etanol_mezcla,reg_pesticidas_neonicotinoides,reg_reservas_legales,reg_rotacion_cultivos,reg_uso_agua,acuerdo_Acuerdo_Mercosur,acuerdo_Acuerdo_Paris,acuerdo_Convenio_Biodiversidad,acuerdo_ODS_2030,acuerdo_Protocolo_Kyoto,acuerdo_TLCAN,objetivo_reduccion_emisiones_pct,flag_sin_clima
Francia,FRA,2011,porcino,12522389,2852852,,5488517,0.438,0.2278,0,0,1,20.7,31.1,14.7,1160.0,78.0,29.0,3.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2011,avicola,306056888,1617093,,1089448,0.004,0.0053,0,0,1,20.7,31.1,14.7,1160.0,78.0,29.0,3.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2011,ovino,17473421,496202,388007797.0,8355699,0.478,0.0284,0,0,1,20.7,31.1,14.7,1160.0,78.0,29.0,3.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2011,caprino,7989589,93464,167774608.0,1254709,0.157,0.0117,0,0,0,20.7,31.1,14.7,1160.0,78.0,29.0,3.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2012,bovino,23756568,3946035,8818614202.0,33507182,1.41,0.1661,0,0,0,21.2,28.9,7.8,1186.0,69.0,79.0,3.0,15.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2012,porcino,1300870,916435,,5345671,4.109,0.7045,1,0,1,21.2,28.9,7.8,1186.0,69.0,79.0,3.0,15.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2012,avicola,199246011,1647881,,28657699,0.144,0.0083,0,0,1,21.2,28.9,7.8,1186.0,69.0,79.0,3.0,15.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2012,ovino,19192996,182141,244356693.0,9493749,0.495,0.0095,0,0,1,21.2,28.9,7.8,1186.0,69.0,79.0,3.0,15.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2012,caprino,8990414,271981,63202626.0,923175,0.103,0.0303,0,0,0,21.2,28.9,7.8,1186.0,69.0,79.0,3.0,15.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2013,bovino,40879817,2603572,3755215670.0,37930751,0.928,0.0637,0,0,0,15.3,25.1,3.2,1209.0,44.0,87.0,2.0,21.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2013,porcino,5440027,495848,,2186243,0.402,0.0911,0,0,1,15.3,25.1,3.2,1209.0,44.0,87.0,2.0,21.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2013,avicola,826029478,839066,,16894010,0.02,0.001,0,0,1,15.3,25.1,3.2,1209.0,44.0,87.0,2.0,21.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2013,ovino,11740565,289148,137236560.0,8206300,0.699,0.0246,0,0,1,15.3,25.1,3.2,1209.0,44.0,87.0,2.0,21.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2013,caprino,15493182,12148,445845219.0,6035590,0.39,0.0008,0,0,0,15.3,25.1,3.2,1209.0,44.0,87.0,2.0,21.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2014,bovino,23293651,4374503,6824435862.0,8529483,0.366,0.1878,0,0,0,14.6,26.7,4.7,1302.0,85.0,97.0,0.0,24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2014,porcino,17243367,2677651,,815503,0.047,0.1553,0,0,1,14.6,26.7,4.7,1302.0,85.0,97.0,0.0,24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2014,avicola,489619923,2101971,,9303438,0.019,0.0043,0,0,1,14.6,26.7,4.7,1302.0,85.0,97.0,0.0,24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2014,ovino,4747062,190055,264200730.0,611364,0.129,0.04,0,0,1,14.6,26.7,4.7,1302.0,85.0,97.0,0.0,24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2014,caprino,14133097,188510,107948392.0,1557061,0.11,0.0133,0,0,0,14.6,26.7,4.7,1302.0,85.0,97.0,0.0,24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2015,bovino,30182916,1094275,9669792926.0,49330777,1.634,0.0363,0,0,0,23.3,31.6,12.6,1455.0,72.0,52.0,2.0,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2015,porcino,15464061,2293556,,3410747,0.221,0.1483,0,0,1,23.3,31.6,12.6,1455.0,72.0,52.0,2.0,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2015,avicola,757454111,862687,,12566191,0.017,0.0011,0,0,1,23.3,31.6,12.6,1455.0,72.0,52.0,2.0,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2015,ovino,12889504,137436,152336691.0,3024484,0.235,0.0107,0,0,1,23.3,31.6,12.6,1455.0,72.0,52.0,2.0,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2015,caprino,18424813,392653,194033768.0,2277132,0.124,0.0213,0,0,0,23.3,31.6,12.6,1455.0,72.0,52.0,2.0,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2016,bovino,29281781,4460094,7148621658.0,18899560,0.645,0.1523,0,0,0,12.7,25.4,7.0,877.0,44.0,67.0,0.0,19.18,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2016,porcino,735377,2068083,,11319421,15.393,1.0,1,1,1,12.7,25.4,7.0,877.0,44.0,67.0,0.0,19.18,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2016,avicola,968124267,548832,,24536101,0.025,0.0006,0,0,1,12.7,25.4,7.0,877.0,44.0,67.0,0.0,19.18,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2016,ovino,20421099,384206,94948012.0,5648807,0.277,0.0188,0,0,1,12.7,25.4,7.0,877.0,44.0,67.0,0.0,19.18,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2016,caprino,2379499,455178,169749236.0,387896,0.163,0.1913,0,0,0,12.7,25.4,7.0,877.0,44.0,67.0,0.0,19.18,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0
Francia,FRA,2017,bovino,15738650,2448105,536407924.0,34107882,2.167,0.1555,0,0,0,15.3,28.7,10.0,588.0,71.0,93.0,4.0,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2017,porcino,19446668,2053415,,15070259,0.775,0.1056,0,0,1,15.3,28.7,10.0,588.0,71.0,93.0,4.0,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2017,avicola,56330624,647391,,5801164,0.103,0.0115,0,0,1,15.3,28.7,10.0,588.0,71.0,93.0,4.0,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2017,ovino,11480229,500675,554122923.0,10239348,0.892,0.0436,0,0,1,15.3,28.7,10.0,588.0,71.0,93.0,4.0,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2017,caprino,17582136,80413,43040813.0,4325324,0.246,0.0046,0,0,0,15.3,28.7,10.0,588.0,71.0,93.0,4.0,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2018,bovino,12306341,3183829,4022912164.0,13593236,1.105,0.2587,0,0,0,13.1,26.1,4.3,418.0,70.0,17.0,9.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2018,porcino,15404279,1420286,,17539519,1.139,0.0922,0,0,1,13.1,26.1,4.3,418.0,70.0,17.0,9.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2018,avicola,603454803,1431516,,20891172,0.035,0.0024,0,0,1,13.1,26.1,4.3,418.0,70.0,17.0,9.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2018,ovino,3972256,562280,166677772.0,6139728,1.546,0.1416,0,0,1,13.1,26.1,4.3,418.0,70.0,17.0,9.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2018,caprino,7801494,399913,311241892.0,7329637,0.94,0.0513,0,0,0,13.1,26.1,4.3,418.0,70.0,17.0,9.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2019,bovino,12226975,2038131,1270982407.0,34219376,2.799,0.1667,1,0,0,22.1,32.1,15.3,452.0,65.0,25.0,8.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2019,porcino,10679837,1389375,,1950313,0.183,0.1301,0,0,1,22.1,32.1,15.3,452.0,65.0,25.0,8.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2019,avicola,1172196283,1667659,,19378590,0.017,0.0014,0,0,1,22.1,32.1,15.3,452.0,65.0,25.0,8.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2019,ovino,11229835,368145,416966720.0,6587746,0.587,0.0328,0,0,1,22.1,32.1,15.3,452.0,65.0,25.0,8.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2019,caprino,20307528,271262,427117270.0,6138098,0.302,0.0134,0,0,0,22.1,32.1,15.3,452.0,65.0,25.0,8.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2020,bovino,53278108,3458186,7153156685.0,33681627,0.632,0.0649,0,0,0,13.8,21.4,0.0,1387.0,43.0,71.0,4.0,27.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2020,porcino,21918155,3126195,,1481502,0.068,0.1426,0,0,1,13.8,21.4,0.0,1387.0,43.0,71.0,4.0,27.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2020,avicola,25557470,1486284,,13160236,0.515,0.0582,0,0,1,13.8,21.4,0.0,1387.0,43.0,71.0,4.0,27.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2020,ovino,6728879,462322,687205675.0,7301927,1.085,0.0687,0,0,1,13.8,21.4,0.0,1387.0,43.0,71.0,4.0,27.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Francia,FRA,2020,caprino,24617921,344940,252608642.0,2818756,0.115,0.014,0,0,0,13.8,21.4,0.0,1387.0,43.0,71.0,4.0,27.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0
Alemania,DEU,2011,bovino,39274731,2531344,7990713373.0,9528968,0.243,0.0645,0,0,0,9.9,18.2,1.8,886.0,76.0,72.0,0.0,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2011,porcino,723122,2109350,,14516598,20.075,1.0,1,1,1,9.9,18.2,1.8,886.0,76.0,72.0,0.0,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2011,avicola,548182757,1047901,,28686563,0.052,0.0019,0,0,1,9.9,18.2,1.8,886.0,76.0,72.0,0.0,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2011,ovino,1891487,147139,447045971.0,1902321,1.006,0.0778,0,0,1,9.9,18.2,1.8,886.0,76.0,72.0,0.0,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2011,caprino,3363638,441906,158150093.0,9717928,2.889,0.1314,1,0,0,9.9,18.2,1.8,886.0,76.0,72.0,0.0,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2012,bovino,24515202,591490,9615157014.0,42452193,1.732,0.0241,0,0,0,14.6,21.8,6.1,404.0,83.0,116.0,10.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2012,porcino,2234119,941168,,8980803,4.02,0.4213,1,0,1,14.6,21.8,6.1,404.0,83.0,116.0,10.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2012,avicola,789110900,1128839,,5528480,0.007,0.0014,0,0,1,14.6,21.8,6.1,404.0,83.0,116.0,10.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2012,ovino,5566398,172779,358070905.0,5643342,1.014,0.031,0,0,1,14.6,21.8,6.1,404.0,83.0,116.0,10.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2012,caprino,260111,417204,254172201.0,3384674,13.012,1.0,1,1,0,14.6,21.8,6.1,404.0,83.0,116.0,10.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2013,bovino,994311,1322886,9037295589.0,7439917,7.482,1.0,1,1,0,11.4,21.5,-1.7,731.0,68.0,3.0,4.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2013,porcino,4450975,2336057,,1022690,0.23,0.5248,0,0,1,11.4,21.5,-1.7,731.0,68.0,3.0,4.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2013,avicola,544679970,1048639,,3270529,0.006,0.0019,0,0,1,11.4,21.5,-1.7,731.0,68.0,3.0,4.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2013,ovino,11292124,242398,289963119.0,3559147,0.315,0.0215,0,0,1,11.4,21.5,-1.7,731.0,68.0,3.0,4.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2013,caprino,20700780,159189,496450828.0,8403465,0.406,0.0077,0,0,0,11.4,21.5,-1.7,731.0,68.0,3.0,4.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2014,bovino,39366571,1005535,1724338309.0,40552356,1.03,0.0255,0,0,0,20.5,32.3,9.6,1589.0,50.0,115.0,2.0,21.53,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2014,porcino,5087133,2766746,,4393680,0.864,0.5439,0,0,1,20.5,32.3,9.6,1589.0,50.0,115.0,2.0,21.53,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2014,avicola,778468389,1530102,,18885354,0.024,0.002,0,0,1,20.5,32.3,9.6,1589.0,50.0,115.0,2.0,21.53,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2014,ovino,19443337,188835,186845629.0,2137751,0.11,0.0097,0,0,1,20.5,32.3,9.6,1589.0,50.0,115.0,2.0,21.53,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2014,caprino,17086569,203491,369183291.0,4857626,0.284,0.0119,0,0,0,20.5,32.3,9.6,1589.0,50.0,115.0,2.0,21.53,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2015,bovino,45560512,905516,5991702620.0,28116487,0.617,0.0199,0,0,0,10.5,24.8,0.0,555.0,64.0,100.0,6.0,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2015,porcino,11024575,2221576,,2770318,0.251,0.2015,0,0,1,10.5,24.8,0.0,555.0,64.0,100.0,6.0,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2015,avicola,11741221,1205461,,10210228,0.87,0.1027,0,0,1,10.5,24.8,0.0,555.0,64.0,100.0,6.0,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2015,ovino,18862927,34476,614568777.0,7627896,0.404,0.0018,0,0,1,10.5,24.8,0.0,555.0,64.0,100.0,6.0,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2015,caprino,15701849,466203,387007128.0,7765847,0.495,0.0297,0,0,0,10.5,24.8,0.0,555.0,64.0,100.0,6.0,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2016,bovino,12842872,3370837,5746504159.0,53467018,4.163,0.2625,1,0,0,16.9,31.5,7.0,411.0,65.0,5.0,7.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2016,porcino,20654099,423527,,3996253,0.193,0.0205,0,0,1,16.9,31.5,7.0,411.0,65.0,5.0,7.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2016,avicola,425153894,1656098,,28207078,0.066,0.0039,0,0,1,16.9,31.5,7.0,411.0,65.0,5.0,7.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2016,ovino,15419804,378785,459575722.0,2441892,0.158,0.0246,0,0,1,16.9,31.5,7.0,411.0,65.0,5.0,7.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2016,caprino,13235900,633851,274055490.0,1612433,0.122,0.0479,0,0,0,16.9,31.5,7.0,411.0,65.0,5.0,7.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2017,bovino,54326530,5038363,3472522999.0,48639417,0.895,0.0927,0,0,0,16.6,22.6,6.4,1574.0,82.0,83.0,4.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2017,porcino,17285408,2826686,,9195082,0.532,0.1635,0,0,1,16.6,22.6,6.4,1574.0,82.0,83.0,4.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2017,avicola,1033763967,1074294,,28604130,0.028,0.001,0,0,1,16.6,22.6,6.4,1574.0,82.0,83.0,4.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2017,ovino,10532293,279638,297661204.0,6172229,0.586,0.0266,0,0,1,16.6,22.6,6.4,1574.0,82.0,83.0,4.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2017,caprino,1013359,439889,383174823.0,2698094,2.663,0.4341,1,0,0,16.6,22.6,6.4,1574.0,82.0,83.0,4.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
