pais,cultivo,anio,rendimiento_real_t_ha,rendimiento_predicho_t_ha,error_absoluto_t_ha,error_relativo_pct,error_con_signo_t_ha,calidad_prediccion
Nueva Zelanda,Trigo,2020,6.75,4.334,2.416,35.79,-2.416,Mejorable (>25%)
España,Té,2011,2.3,2.1558,0.1442,6.27,-0.1442,Bueno (≤10%)
España,Café,2011,1.04,1.4589,0.4189,40.28,0.4189,Mejorable (>25%)
España,Soja,2011,2.81,3.0781,0.2681,9.54,0.2681,Bueno (≤10%)
España,Cebada,2011,7.65,4.6598,2.9902,39.09,-2.9902,Mejorable (>25%)
España,Girasol,2011,2.79,2.4268,0.3632,13.02,-0.3632,Aceptable (10–25%)
España,Algodón,2011,1.75,2.3525,0.6025,34.43,0.6025,Mejorable (>25%)
España,Trigo,2011,7.96,5.0673,2.8927,36.34,-2.8927,Mejorable (>25%)
España,Caña de azúcar,2011,68.0,71.6112,3.6112,5.31,3.6112,Bueno (≤10%)
España,Té,2012,2.05,2.1306,0.0806,3.93,0.0806,Bueno (≤10%)
España,Café,2012,1.27,1.2563,0.0137,1.08,-0.0137,Bueno (≤10%)
España,Soja,2012,3.7,3.0581,0.6419,17.35,-0.6419,Aceptable (10–25%)
España,Cebada,2012,5.43,4.8369,0.5931,10.92,-0.5931,Aceptable (10–25%)
España,Girasol,2012,2.07,2.3416,0.2716,13.12,0.2716,Aceptable (10–25%)
España,Algodón,2012,2.41,2.4258,0.0158,0.65,0.0158,Bueno (≤10%)
España,Trigo,2012,3.88,5.6123,1.7323,44.65,1.7323,Mejorable (>25%)
España,Caña de azúcar,2012,116.51,88.2623,28.2477,24.24,-28.2477,Aceptable (10–25%)
España,Té,2013,1.19,2.0006,0.8106,68.12,0.8106,Mejorable (>25%)
España,Café,2013,0.78,1.4423,0.6623,84.92,0.6623,Mejorable (>25%)
España,Soja,2013,3.81,3.2546,0.5554,14.58,-0.5554,Aceptable (10–25%)
España,Cebada,2013,3.24,4.3288,1.0888,33.61,1.0888,Mejorable (>25%)
España,Girasol,2013,1.86,2.223,0.363,19.52,0.363,Aceptable (10–25%)
España,Algodón,2013,2.55,2.4054,0.1446,5.67,-0.1446,Bueno (≤10%)
España,Trigo,2013,7.06,5.8875,1.1725,16.61,-1.1725,Aceptable (10–25%)
España,Caña de azúcar,2013,80.24,84.4357,4.1957,5.23,4.1957,Bueno (≤10%)
España,Té,2014,1.48,1.976,0.496,33.51,0.496,Mejorable (>25%)
España,Café,2014,1.38,1.4917,0.1117,8.09,0.1117,Bueno (≤10%)
España,Soja,2014,1.99,2.959,0.969,48.69,0.969,Mejorable (>25%)
España,Cebada,2014,5.63,4.8127,0.8173,14.52,-0.8173,Aceptable (10–25%)
España,Girasol,2014,2.75,2.1862,0.5638,20.5,-0.5638,Aceptable (10–25%)
España,Algodón,2014,1.38,2.0056,0.6256,45.33,0.6256,Mejorable (>25%)
España,Trigo,2014,2.25,4.9167,2.6667,118.52,2.6667,Mejorable (>25%)
España,Caña de azúcar,2014,62.69,76.4661,13.7761,21.97,13.7761,Aceptable (10–25%)
España,Té,2015,2.95,2.0549,0.8951,30.34,-0.8951,Mejorable (>25%)
España,Café,2015,2.1,1.5649,0.5351,25.48,-0.5351,Mejorable (>25%)
España,Soja,2015,2.94,3.2483,0.3083,10.49,0.3083,Aceptable (10–25%)
España,Cebada,2015,5.13,4.7834,0.3466,6.76,-0.3466,Bueno (≤10%)
España,Girasol,2015,2.51,2.3252,0.1848,7.36,-0.1848,Bueno (≤10%)
España,Algodón,2015,2.22,2.1862,0.0338,1.52,-0.0338,Bueno (≤10%)
España,Trigo,2015,7.83,5.7662,2.0638,26.36,-2.0638,Mejorable (>25%)
España,Caña de azúcar,2015,104.68,83.9438,20.7362,19.81,-20.7362,Aceptable (10–25%)
España,Té,2016,2.8,2.2655,0.5345,19.09,-0.5345,Aceptable (10–25%)
España,Café,2016,1.19,1.4662,0.2762,23.21,0.2762,Aceptable (10–25%)
España,Soja,2016,3.16,3.0916,0.0684,2.16,-0.0684,Bueno (≤10%)
España,Cebada,2016,3.16,4.7584,1.5984,50.58,1.5984,Mejorable (>25%)
España,Girasol,2016,2.65,2.5112,0.1388,5.24,-0.1388,Bueno (≤10%)
España,Algodón,2016,3.11,2.3578,0.7522,24.19,-0.7522,Aceptable (10–25%)
España,Trigo,2016,6.65,5.3633,1.2867,19.35,-1.2867,Aceptable (10–25%)
España,Caña de azúcar,2016,59.79,73.9315,14.1415,23.65,14.1415,Aceptable (10–25%)
España,Té,2017,2.69,2.1262,0.5638,20.96,-0.5638,Aceptable (10–25%)
España,Café,2017,1.07,1.3182,0.2482,23.19,0.2482,Aceptable (10–25%)
España,Soja,2017,4.13,3.43,0.7,16.95,-0.7,Aceptable (10–25%)
España,Cebada,2017,4.25,4.8814,0.6314,14.86,0.6314,Aceptable (10–25%)
España,Girasol,2017,1.59,2.145,0.555,34.91,0.555,Mejorable (>25%)
España,Algodón,2017,2.17,2.2624,0.0924,4.26,0.0924,Bueno (≤10%)
España,Trigo,2017,3.53,4.6589,1.1289,31.98,1.1289,Mejorable (>25%)
España,Caña de azúcar,2017,85.5,88.3311,2.8311,3.31,2.8311,Bueno (≤10%)
España,Té,2018,3.61,2.1218,1.4882,41.22,-1.4882,Mejorable (>25%)
España,Café,2018,1.85,1.567,0.283,15.3,-0.283,Aceptable (10–25%)
España,Soja,2018,2.69,3.027,0.337,12.53,0.337,Aceptable (10–25%)
España,Cebada,2018,5.75,4.6082,1.1418,19.86,-1.1418,Aceptable (10–25%)
España,Girasol,2018,2.45,2.4306,0.0194,0.79,-0.0194,Bueno (≤10%)
España,Algodón,2018,2.96,2.6372,0.3228,10.91,-0.3228,Aceptable (10–25%)
España,Trigo,2018,8.37,6.0476,2.3224,27.75,-2.3224,Mejorable (>25%)
España,Caña de azúcar,2018,61.49,73.6296,12.1396,19.74,12.1396,Aceptable (10–25%)
España,Té,2019,0.99,1.8246,0.8346,84.3,0.8346,Mejorable (>25%)
España,Café,2019,2.43,1.6975,0.7325,30.14,-0.7325,Mejorable (>25%)
España,Soja,2019,2.54,3.1362,0.5962,23.47,0.5962,Aceptable (10–25%)
España,Cebada,2019,3.27,4.3316,1.0616,32.46,1.0616,Mejorable (>25%)
España,Girasol,2019,3.95,2.7104,1.2396,31.38,-1.2396,Mejorable (>25%)
España,Algodón,2019,2.5,2.4525,0.0475,1.9,-0.0475,Bueno (≤10%)
España,Trigo,2019,7.44,5.8827,1.5573,20.93,-1.5573,Aceptable (10–25%)
España,Caña de azúcar,2019,67.71,84.1011,16.3911,24.21,16.3911,Aceptable (10–25%)
España,Té,2020,1.27,1.92,0.65,51.18,0.65,Mejorable (>25%)
España,Café,2020,2.21,1.6489,0.5611,25.39,-0.5611,Mejorable (>25%)
España,Soja,2020,4.67,3.4355,1.2345,26.43,-1.2345,Mejorable (>25%)
España,Cebada,2020,5.49,4.5183,0.9717,17.7,-0.9717,Aceptable (10–25%)
España,Girasol,2020,2.1,2.3861,0.2861,13.62,0.2861,Aceptable (10–25%)
España,Algodón,2020,4.21,2.8429,1.3671,32.47,-1.3671,Mejorable (>25%)
España,Trigo,2020,1.88,4.4736,2.5936,137.96,2.5936,Mejorable (>25%)
España,Caña de azúcar,2020,123.1,80.3477,42.7523,34.73,-42.7523,Mejorable (>25%)
Italia,Algodón,2011,2.38,1.8976,0.4824,20.27,-0.4824,Aceptable (10–25%)
Italia,Arroz,2011,4.76,5.3301,0.5701,11.98,0.5701,Aceptable (10–25%)
Italia,Cebada,2011,4.36,3.9769,0.3831,8.79,-0.3831,Bueno (≤10%)
Italia,Maíz,2011,9.61,6.1796,3.4304,35.7,-3.4304,Mejorable (>25%)
Italia,Té,2011,3.0,1.8502,1.1498,38.33,-1.1498,Mejorable (>25%)
Italia,Caña de azúcar,2011,109.59,93.0588,16.5312,15.08,-16.5312,Aceptable (10–25%)
Italia,Trigo,2011,3.97,4.9112,0.9412,23.71,0.9412,Aceptable (10–25%)
Italia,Soja,2011,3.25,3.0037,0.2463,7.58,-0.2463,Bueno (≤10%)
Italia,Algodón,2012,3.89,2.1778,1.7122,44.01,-1.7122,Mejorable (>25%)
Italia,Arroz,2012,4.01,4.9,0.89,22.19,0.89,Aceptable (10–25%)
Italia,Cebada,2012,2.99,3.7519,0.7619,25.48,0.7619,Mejorable (>25%)
Italia,Maíz,2012,3.35,5.4868,2.1368,63.78,2.1368,Mejorable (>25%)
Italia,Té,2012,1.74,1.8741,0.1341,7.7,0.1341,Bueno (≤10%)
Italia,Caña de azúcar,2012,81.97,92.5558,10.5858,12.91,10.5858,Aceptable (10–25%)
Italia,Trigo,2012,4.45,5.1741,0.7241,16.27,0.7241,Aceptable (10–25%)
Italia,Soja,2012,2.46,3.0948,0.6348,25.81,0.6348,Mejorable (>25%)
Italia,Algodón,2013,1.38,1.8432,0.4632,33.57,0.4632,Mejorable (>25%)
Italia,Arroz,2013,8.51,5.5949,2.9151,34.26,-2.9151,Mejorable (>25%)
Italia,Cebada,2013,4.92,4.1781,0.7419,15.08,-0.7419,Aceptable (10–25%)
Italia,Maíz,2013,5.9,5.6692,0.2308,3.91,-0.2308,Bueno (≤10%)
Italia,Té,2013,1.19,1.8637,0.6737,56.62,0.6737,Mejorable (>25%)
Italia,Caña de azúcar,2013,76.27,90.7478,14.4778,18.98,14.4778,Aceptable (10–25%)
Italia,Trigo,2013,3.12,4.2944,1.1744,37.64,1.1744,Mejorable (>25%)
Italia,Soja,2013,3.95,3.2961,0.6539,16.55,-0.6539,Aceptable (10–25%)
Italia,Algodón,2014,0.86,1.5762,0.7162,83.28,0.7162,Mejorable (>25%)
Italia,Arroz,2014,6.85,5.6055,1.2445,18.17,-1.2445,Aceptable (10–25%)
Italia,Cebada,2014,5.0,4.237,0.763,15.26,-0.763,Aceptable (10–25%)
Italia,Maíz,2014,7.71,6.0233,1.6867,21.88,-1.6867,Aceptable (10–25%)
Italia,Té,2014,1.36,1.8021,0.4421,32.51,0.4421,Mejorable (>25%)
Italia,Caña de azúcar,2014,74.03,79.5224,5.4924,7.42,5.4924,Bueno (≤10%)
Italia,Trigo,2014,2.17,4.1514,1.9814,91.31,1.9814,Mejorable (>25%)
Italia,Soja,2014,2.89,2.9787,0.0887,3.07,0.0887,Bueno (≤10%)
Italia,Algodón,2015,1.31,1.7614,0.4514,34.46,0.4514,Mejorable (>25%)
Italia,Arroz,2015,7.36,5.8096,1.5504,21.07,-1.5504,Aceptable (10–25%)
Italia,Cebada,2015,3.71,3.783,0.073,1.97,0.073,Bueno (≤10%)
Italia,Maíz,2015,3.5,5.1405,1.6405,46.87,1.6405,Mejorable (>25%)
Italia,Té,2015,2.24,1.8335,0.4065,18.15,-0.4065,Aceptable (10–25%)
Italia,Caña de azúcar,2015,116.94,98.7134,18.2266,15.59,-18.2266,Aceptable (10–25%)
Italia,Trigo,2015,5.37,4.7878,0.5822,10.84,-0.5822,Aceptable (10–25%)
Italia,Soja,2015,2.98,3.2088,0.2288,7.68,0.2288,Bueno (≤10%)
Italia,Algodón,2016,1.91,1.8739,0.0361,1.89,-0.0361,Bueno (≤10%)
Italia,Arroz,2016,4.92,5.4091,0.4891,9.94,0.4891,Bueno (≤10%)
Italia,Cebada,2016,4.52,4.3006,0.2194,4.85,-0.2194,Bueno (≤10%)
Italia,Maíz,2016,5.05,5.46,0.41,8.12,0.41,Bueno (≤10%)
Italia,Té,2016,3.25,1.9379,1.3121,40.37,-1.3121,Mejorable (>25%)
Italia,Caña de azúcar,2016,114.03,101.0528,12.9772,11.38,-12.9772,Aceptable (10–25%)
Italia,Trigo,2016,5.13,4.8517,0.2783,5.43,-0.2783,Bueno (≤10%)
Italia,Soja,2016,2.85,3.1433,0.2933,10.29,0.2933,Aceptable (10–25%)
Italia,Algodón,2017,1.74,1.9023,0.1623,9.33,0.1623,Bueno (≤10%)
Italia,Arroz,2017,3.41,5.0604,1.6504,48.4,1.6504,Mejorable (>25%)
Italia,Cebada,2017,2.7,3.5712,0.8712,32.27,0.8712,Mejorable (>25%)
Italia,Maíz,2017,8.97,6.1952,2.7748,30.93,-2.7748,Mejorable (>25%)
Italia,Té,2017,2.31,1.9016,0.4084,17.68,-0.4084,Aceptable (10–25%)
Italia,Caña de azúcar,2017,96.7,99.4711,2.7711,2.87,2.7711,Bueno (≤10%)
Italia,Trigo,2017,8.31,5.4478,2.8622,34.44,-2.8622,Mejorable (>25%)
Italia,Soja,2017,3.96,3.434,0.526,13.28,-0.526,Aceptable (10–25%)
Italia,Algodón,2018,1.13,1.7156,0.5856,51.83,0.5856,Mejorable (>25%)
Italia,Arroz,2018,4.93,5.5122,0.5822,11.81,0.5822,Aceptable (10–25%)
Italia,Cebada,2018,3.06,3.7732,0.7132,23.31,0.7132,Aceptable (10–25%)
Italia,Maíz,2018,3.55,5.7936,2.2436,63.2,2.2436,Mejorable (>25%)
Italia,Té,2018,1.23,1.553,0.323,26.26,0.323,Mejorable (>25%)
Italia,Caña de azúcar,2018,75.45,88.3211,12.8711,17.06,12.8711,Aceptable (10–25%)
Italia,Trigo,2018,6.94,5.2064,1.7336,24.98,-1.7336,Aceptable (10–25%)
Italia,Soja,2018,3.05,3.1436,0.0936,3.07,0.0936,Bueno (≤10%)
Italia,Algodón,2019,2.13,1.8041,0.3259,15.3,-0.3259,Aceptable (10–25%)
Italia,Arroz,2019,3.63,4.9208,1.2908,35.56,1.2908,Mejorable (>25%)
Italia,Cebada,2019,6.14,4.2026,1.9374,31.55,-1.9374,Mejorable (>25%)
Italia,Maíz,2019,7.64,5.8733,1.7667,23.12,-1.7667,Aceptable (10–25%)
Italia,Té,2019,1.08,1.5738,0.4938,45.72,0.4938,Mejorable (>25%)
Italia,Caña de azúcar,2019,87.66,80.35,7.31,8.34,-7.31,Bueno (≤10%)
Italia,Trigo,2019,5.37,4.357,1.013,18.86,-1.013,Aceptable (10–25%)
Italia,Soja,2019,3.53,3.1134,0.4166,11.8,-0.4166,Aceptable (10–25%)
Italia,Algodón,2020,1.73,1.842,0.112,6.48,0.112,Bueno (≤10%)
Italia,Arroz,2020,8.68,5.4151,3.2649,37.61,-3.2649,Mejorable (>25%)
Italia,Cebada,2020,2.94,3.6611,0.7211,24.53,0.7211,Aceptable (10–25%)
Italia,Maíz,2020,5.28,5.7651,0.4851,9.19,0.4851,Bueno (≤10%)
Italia,Té,2020,1.61,1.809,0.199,12.36,0.199,Aceptable (10–25%)
Italia,Caña de azúcar,2020,106.53,96.5066,10.0234,9.41,-10.0234,Bueno (≤10%)
Italia,Trigo,2020,3.93,5.0746,1.1446,29.12,1.1446,Mejorable (>25%)
Italia,Soja,2020,3.01,3.2505,0.2405,7.99,0.2405,Bueno (≤10%)
Canadá,Cebada,2011,2.79,3.7662,0.9762,34.99,0.9762,Mejorable (>25%)
Canadá,Soja,2011,4.13,3.5486,0.5814,14.08,-0.5814,Aceptable (10–25%)
Canadá,Girasol,2011,2.51,2.4582,0.0518,2.06,-0.0518,Bueno (≤10%)
Canadá,Maíz,2011,8.24,6.5957,1.6443,19.95,-1.6443,Aceptable (10–25%)
Canadá,Trigo,2011,3.35,4.2332,0.8832,26.36,0.8832,Mejorable (>25%)
Canadá,Té,2011,2.62,2.1974,0.4226,16.13,-0.4226,Aceptable (10–25%)
Canadá,Algodón,2011,1.62,1.9071,0.2871,17.72,0.2871,Aceptable (10–25%)
Canadá,Café,2011,2.07,1.5814,0.4886,23.6,-0.4886,Aceptable (10–25%)
Canadá,Cebada,2012,4.4,4.0265,0.3735,8.49,-0.3735,Bueno (≤10%)
Canadá,Soja,2012,3.15,3.3493,0.1993,6.33,0.1993,Bueno (≤10%)
Canadá,Girasol,2012,1.54,2.2414,0.7014,45.54,0.7014,Mejorable (>25%)
Canadá,Maíz,2012,3.27,6.0239,2.7539,84.22,2.7539,Mejorable (>25%)
Canadá,Trigo,2012,3.47,4.359,0.889,25.62,0.889,Mejorable (>25%)
Canadá,Té,2012,1.86,2.1681,0.3081,16.57,0.3081,Aceptable (10–25%)
Canadá,Algodón,2012,2.3,1.8362,0.4638,20.16,-0.4638,Aceptable (10–25%)
Canadá,Café,2012,1.71,1.4759,0.2341,13.69,-0.2341,Aceptable (10–25%)
Canadá,Cebada,2013,3.77,3.7829,0.0129,0.34,0.0129,Bueno (≤10%)
Canadá,Soja,2013,4.92,3.6585,1.2615,25.64,-1.2615,Mejorable (>25%)
Canadá,Girasol,2013,2.71,2.3602,0.3498,12.91,-0.3498,Aceptable (10–25%)
Canadá,Maíz,2013,6.54,6.5655,0.0255,0.39,0.0255,Bueno (≤10%)
Canadá,Trigo,2013,7.04,5.0995,1.9405,27.56,-1.9405,Mejorable (>25%)
Canadá,Té,2013,2.93,2.2217,0.7083,24.17,-0.7083,Aceptable (10–25%)
Canadá,Algodón,2013,1.76,1.9598,0.1998,11.35,0.1998,Aceptable (10–25%)
Canadá,Café,2013,2.04,1.4035,0.6365,31.2,-0.6365,Mejorable (>25%)
Canadá,Cebada,2014,4.47,3.8385,0.6315,14.13,-0.6315,Aceptable (10–25%)
Canadá,Soja,2014,3.14,3.3308,0.1908,6.08,0.1908,Bueno (≤10%)
Canadá,Girasol,2014,2.1,2.1079,0.0079,0.37,0.0079,Bueno (≤10%)
Canadá,Maíz,2014,6.38,6.5239,0.1439,2.26,0.1439,Bueno (≤10%)
Canadá,Trigo,2014,7.67,5.4848,2.1852,28.49,-2.1852,Mejorable (>25%)
Canadá,Té,2014,1.73,2.038,0.308,17.81,0.308,Aceptable (10–25%)
Canadá,Algodón,2014,0.73,1.7052,0.9752,133.58,0.9752,Mejorable (>25%)
Canadá,Café,2014,0.82,1.3129,0.4929,60.11,0.4929,Mejorable (>25%)
Canadá,Cebada,2015,3.39,3.5788,0.1888,5.57,0.1888,Bueno (≤10%)
Canadá,Soja,2015,2.49,3.3945,0.9045,36.32,0.9045,Mejorable (>25%)
Canadá,Girasol,2015,1.92,2.0259,0.1059,5.52,0.1059,Bueno (≤10%)
Canadá,Maíz,2015,9.6,6.7806,2.8194,29.37,-2.8194,Mejorable (>25%)
Canadá,Trigo,2015,3.69,4.7499,1.0599,28.72,1.0599,Mejorable (>25%)
Canadá,Té,2015,1.96,2.1102,0.1502,7.66,0.1502,Bueno (≤10%)
Canadá,Algodón,2015,2.53,1.9601,0.5699,22.53,-0.5699,Aceptable (10–25%)
Canadá,Café,2015,0.65,1.2912,0.6412,98.65,0.6412,Mejorable (>25%)
Canadá,Cebada,2016,3.18,3.5479,0.3679,11.57,0.3679,Aceptable (10–25%)
Canadá,Soja,2016,3.01,3.2998,0.2898,9.63,0.2898,Bueno (≤10%)
Canadá,Girasol,2016,2.04,2.1968,0.1568,7.69,0.1568,Bueno (≤10%)
Canadá,Maíz,2016,8.51,6.2859,2.2241,26.13,-2.2241,Mejorable (>25%)
Canadá,Trigo,2016,2.7,4.0854,1.3854,51.31,1.3854,Mejorable (>25%)
Canadá,Té,2016,2.8,2.182,0.618,22.07,-0.618,Aceptable (10–25%)
Canadá,Algodón,2016,1.28,1.902,0.622,48.59,0.622,Mejorable (>25%)
Canadá,Café,2016,1.03,1.5471,0.5171,50.21,0.5171,Mejorable (>25%)
Canadá,Cebada,2017,4.07,3.946,0.124,3.05,-0.124,Bueno (≤10%)
Canadá,Soja,2017,2.91,3.3895,0.4795,16.48,0.4795,Aceptable (10–25%)
Canadá,Girasol,2017,2.29,2.1456,0.1444,6.3,-0.1444,Bueno (≤10%)
Canadá,Maíz,2017,4.34,6.0574,1.7174,39.57,1.7174,Mejorable (>25%)
Canadá,Trigo,2017,10.14,5.7101,4.4299,43.69,-4.4299,Mejorable (>25%)
Canadá,Té,2017,1.67,1.976,0.306,18.32,0.306,Aceptable (10–25%)
Canadá,Algodón,2017,3.48,2.2086,1.2714,36.54,-1.2714,Mejorable (>25%)
Canadá,Café,2017,2.26,1.6779,0.5821,25.76,-0.5821,Mejorable (>25%)
Canadá,Cebada,2018,4.24,3.7781,0.4619,10.89,-0.4619,Aceptable (10–25%)
Canadá,Soja,2018,3.56,3.6002,0.0402,1.13,0.0402,Bueno (≤10%)
Canadá,Girasol,2018,2.66,2.5121,0.1479,5.56,-0.1479,Bueno (≤10%)
Canadá,Maíz,2018,5.01,6.7491,1.7391,34.71,1.7391,Mejorable (>25%)
Canadá,Trigo,2018,2.98,4.5955,1.6155,54.21,1.6155,Mejorable (>25%)
Canadá,Té,2018,1.73,2.1138,0.3838,22.19,0.3838,Aceptable (10–25%)
Canadá,Algodón,2018,2.93,2.0344,0.8956,30.57,-0.8956,Mejorable (>25%)
Canadá,Café,2018,1.3,1.5537,0.2537,19.51,0.2537,Aceptable (10–25%)
Canadá,Cebada,2019,5.35,3.8508,1.4992,28.02,-1.4992,Mejorable (>25%)
Canadá,Soja,2019,3.44,3.581,0.141,4.1,0.141,Bueno (≤10%)
Canadá,Girasol,2019,2.11,2.4547,0.3447,16.34,0.3447,Aceptable (10–25%)
Canadá,Maíz,2019,6.36,6.8494,0.4894,7.69,0.4894,Bueno (≤10%)
Canadá,Trigo,2019,7.14,5.6117,1.5283,21.4,-1.5283,Aceptable (10–25%)
Canadá,Té,2019,3.25,2.2749,0.9751,30.0,-0.9751,Mejorable (>25%)
Canadá,Algodón,2019,1.12,1.6509,0.5309,47.4,0.5309,Mejorable (>25%)
Canadá,Café,2019,1.25,1.6111,0.3611,28.89,0.3611,Mejorable (>25%)
Canadá,Cebada,2020,3.9,3.9888,0.0888,2.28,0.0888,Bueno (≤10%)
Canadá,Soja,2020,5.12,3.6239,1.4961,29.22,-1.4961,Mejorable (>25%)
Canadá,Girasol,2020,2.92,2.4074,0.5126,17.55,-0.5126,Aceptable (10–25%)
Canadá,Maíz,2020,10.2,6.3567,3.8433,37.68,-3.8433,Mejorable (>25%)
Canadá,Trigo,2020,4.13,4.4472,0.3172,7.68,0.3172,Bueno (≤10%)
Canadá,Té,2020,1.84,1.9941,0.1541,8.37,0.1541,Bueno (≤10%)
Canadá,Algodón,2020,1.94,1.8102,0.1298,6.69,-0.1298,Bueno (≤10%)
Canadá,Café,2020,2.69,1.6183,1.0717,39.84,-1.0717,Mejorable (>25%)
Rusia,Caña de azúcar,2011,126.01,100.108,25.902,20.56,-25.902,Aceptable (10–25%)
Rusia,Soja,2011,2.62,3.3405,0.7205,27.5,0.7205,Mejorable (>25%)
Rusia,Girasol,2011,2.99,2.225,0.765,25.58,-0.765,Mejorable (>25%)
Rusia,Algodón,2011,1.95,2.2426,0.2926,15.0,0.2926,Aceptable (10–25%)
Rusia,Café,2011,0.63,1.1892,0.5592,88.76,0.5592,Mejorable (>25%)
Rusia,Cebada,2011,4.3,4.1418,0.1582,3.68,-0.1582,Bueno (≤10%)
Rusia,Maíz,2011,5.72,6.8132,1.0932,19.11,1.0932,Aceptable (10–25%)
Rusia,Trigo,2011,2.37,3.827,1.457,61.48,1.457,Mejorable (>25%)
Rusia,Caña de azúcar,2012,92.95,88.3406,4.6094,4.96,-4.6094,Bueno (≤10%)
Rusia,Soja,2012,4.99,3.6556,1.3344,26.74,-1.3344,Mejorable (>25%)
Rusia,Girasol,2012,2.91,2.4097,0.5003,17.19,-0.5003,Aceptable (10–25%)
Rusia,Algodón,2012,2.0,2.4103,0.4103,20.51,0.4103,Aceptable (10–25%)
Rusia,Café,2012,1.83,1.4096,0.4204,22.97,-0.4204,Aceptable (10–25%)
Rusia,Cebada,2012,4.78,4.3109,0.4691,9.81,-0.4691,Bueno (≤10%)
Rusia,Maíz,2012,7.09,6.5213,0.5687,8.02,-0.5687,Bueno (≤10%)
Rusia,Trigo,2012,6.53,4.4409,2.0891,31.99,-2.0891,Mejorable (>25%)
Rusia,Caña de azúcar,2013,61.35,89.3471,27.9971,45.63,27.9971,Mejorable (>25%)
Rusia,Soja,2013,4.2,3.6603,0.5397,12.85,-0.5397,Aceptable (10–25%)
Rusia,Girasol,2013,1.14,2.1024,0.9624,84.42,0.9624,Mejorable (>25%)
Rusia,Algodón,2013,2.31,2.3039,0.0061,0.26,-0.0061,Bueno (≤10%)
Rusia,Café,2013,1.24,1.3684,0.1284,10.35,0.1284,Aceptable (10–25%)
Rusia,Cebada,2013,4.74,4.2847,0.4553,9.61,-0.4553,Bueno (≤10%)
Rusia,Maíz,2013,7.92,7.0031,0.9169,11.58,-0.9169,Aceptable (10–25%)
Rusia,Trigo,2013,6.58,5.0278,1.5522,23.59,-1.5522,Aceptable (10–25%)
Rusia,Caña de azúcar,2014,76.77,97.3801,20.6101,26.85,20.6101,Mejorable (>25%)
Rusia,Soja,2014,3.21,3.5367,0.3267,10.18,0.3267,Aceptable (10–25%)
Rusia,Girasol,2014,3.07,2.5491,0.5209,16.97,-0.5209,Aceptable (10–25%)
Rusia,Algodón,2014,2.99,2.1918,0.7982,26.7,-0.7982,Mejorable (>25%)
Rusia,Café,2014,1.75,1.4304,0.3196,18.26,-0.3196,Aceptable (10–25%)
Rusia,Cebada,2014,3.6,4.3032,0.7032,19.53,0.7032,Aceptable (10–25%)
Rusia,Maíz,2014,8.12,7.0217,1.0983,13.53,-1.0983,Aceptable (10–25%)
Rusia,Trigo,2014,6.73,5.0055,1.7245,25.62,-1.7245,Mejorable (>25%)
Rusia,Caña de azúcar,2015,90.66,93.7787,3.1187,3.44,3.1187,Bueno (≤10%)
Rusia,Soja,2015,2.67,3.3725,0.7025,26.31,0.7025,Mejorable (>25%)
Rusia,Girasol,2015,1.65,2.2056,0.5556,33.68,0.5556,Mejorable (>25%)
Rusia,Algodón,2015,3.22,2.4029,0.8171,25.38,-0.8171,Mejorable (>25%)
Rusia,Café,2015,0.85,1.2098,0.3598,42.33,0.3598,Mejorable (>25%)
Rusia,Cebada,2015,4.64,4.2648,0.3752,8.09,-0.3752,Bueno (≤10%)
Rusia,Maíz,2015,8.87,6.9726,1.8974,21.39,-1.8974,Aceptable (10–25%)
Rusia,Trigo,2015,5.8,4.7897,1.0103,17.42,-1.0103,Aceptable (10–25%)
Rusia,Caña de azúcar,2016,80.27,94.5043,14.2343,17.73,14.2343,Aceptable (10–25%)
Rusia,Soja,2016,3.81,3.7232,0.0868,2.28,-0.0868,Bueno (≤10%)
Rusia,Girasol,2016,1.62,2.3039,0.6839,42.22,0.6839,Mejorable (>25%)
Rusia,Algodón,2016,3.17,2.6089,0.5611,17.7,-0.5611,Aceptable (10–25%)
Rusia,Café,2016,1.89,1.2692,0.6208,32.85,-0.6208,Mejorable (>25%)
Rusia,Cebada,2016,4.66,4.0708,0.5892,12.64,-0.5892,Aceptable (10–25%)
Rusia,Maíz,2016,11.63,7.2644,4.3656,37.54,-4.3656,Mejorable (>25%)
Rusia,Trigo,2016,5.86,4.9249,0.9351,15.96,-0.9351,Aceptable (10–25%)
Rusia,Caña de azúcar,2017,138.78,102.6895,36.0905,26.01,-36.0905,Mejorable (>25%)
Rusia,Soja,2017,3.74,3.3505,0.3895,10.41,-0.3895,Aceptable (10–25%)
Rusia,Girasol,2017,3.25,2.4747,0.7753,23.86,-0.7753,Aceptable (10–25%)
Rusia,Algodón,2017,2.17,2.1648,0.0052,0.24,-0.0052,Bueno (≤10%)
Rusia,Café,2017,1.17,1.2422,0.0722,6.17,0.0722,Bueno (≤10%)
Rusia,Cebada,2017,3.78,4.0038,0.2238,5.92,0.2238,Bueno (≤10%)
Rusia,Maíz,2017,6.61,6.8385,0.2285,3.46,0.2285,Bueno (≤10%)
Rusia,Trigo,2017,2.17,4.0097,1.8397,84.78,1.8397,Mejorable (>25%)
Rusia,Caña de azúcar,2018,158.45,100.2725,58.1775,36.72,-58.1775,Mejorable (>25%)
Rusia,Soja,2018,3.94,3.5281,0.4119,10.45,-0.4119,Aceptable (10–25%)
Rusia,Girasol,2018,2.27,2.426,0.156,6.87,0.156,Bueno (≤10%)
